"Note: The Microsoft product information contained in this document at the time of its publication is a representative example of products offered through various Visual Studio Subscription levels. To confirm specific product availability, visit https://my.visualstudio.com/downloads/. The below product offerings contained in this document are accurate at the time of publication. Microsoft reserves the right to change these product offerings at any time.
"Streets and Trips 2011","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"Streets and Trips 2013","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"Surface SDK and DDKs","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"System Center 2012 Client Management Suite","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center 2012 Client Management Suite with Service Pack 1","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center 2012 Configuration Manager","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center 2012 Configuration Manager with Service Pack 1","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center 2012 Configuration Manager with Service Pack 2","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center 2012 Datacenter","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center 2012 R2 App Controller","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center 2012 R2 Configuration Manager","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center 2012 R2 Configuration Manager Service Pack 1","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center 2012 R2 Data Protection Manager","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center 2012 R2 Operations Manager","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center 2012 R2 Orchestrator","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center 2012 R2 Service Manager","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center 2012 R2 Virtual Machine Manager","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center 2012 Standard","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center 2012 Virtual Machine Manager","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center 2012 Virtual Machine Manager with Service Pack 1","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center 2016 Data Protection Manager","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center 2016 Operations Manager","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center 2016 Orchestrator","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center 2016 Service Manager","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center 2016 Virtual Machine Manager","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center Capacity Planner 2006 with Service Pack 1","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"System Center Configuration Manager (current branch – version 1702)","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center Configuration Manager (current branch – version 1802)","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center Configuration Manager (current branch – version 1902)","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center Configuration Manager (version - 1606)","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center Configuration Manager 2007","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center Configuration Manager, Version 1511","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center Data Protection Manager 2006","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","","","","ü",""
"System Center Data Protection Manager 2007","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center Data Protection Manager 2010","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center Data Protection Manager 2019","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center Data Protection Manager, version 1801","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center Essentials 2007","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center Essentials 2010","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center Mobile Device Manager 2008","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center Operations Manager 2007","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center Operations Manager 2019","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center Operations Manager, version 1801","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center Orchestrator 2019","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center Orchestrator, version 1801","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center Reporting Manager 2006","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center Service Manager 2010","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center Service Manager 2019","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center Service Manager, version 1801","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center Updates Publisher for Configuration Manager 2007","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center Virtual Machine Manager 2007","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center Virtual Machine Manager 2008","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center Virtual Machine Manager 2019","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"System Center Virtual Machine Manager, version 1801","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"Systems Management Server 2003","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","","","","ü",""
"Systems Management Server 2003 R2","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","","","","ü",""
"Systems Management Server 2003 R2 Enterprise","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","","","","ü",""
"Systems Management Server 2003 SDK","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","","","","ü",""
"Systems Management Server 2003 Service Pack","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","","","","ü",""
"Team Explorer Everywhere for Team Foundation Server 2012","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","","ü","","ü","","","ü",""
"Team Explorer Everywhere for Team Foundation Server 2012 with Update 1","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","","ü","","ü","","","ü",""
"Team Explorer Everywhere for Team Foundation Server 2012 with Update 2","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","","ü","","ü","ü","ü","ü",""
"Team Explorer Everywhere for Team Foundation Server 2012 with Update 3","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","","ü","","ü","ü","ü","ü",""
"Team Explorer Everywhere for Team Foundation Server 2013","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","ü","","","ü","ü"
"Team Explorer for Visual Studio 2012","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","","ü","","ü","","","ü","ü"
"Team Explorer for Visual Studio 2013","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","ü","","","ü","ü"
"Team Foundation Server 2015 Update 2.1","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","ü","","","ü",""
"Team Foundation Server 2015 Update 3","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","ü","","","ü",""
"Team Foundation Server 2015 Update 4","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","ü","","","ü",""
"Team Foundation Server 2017","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Team Foundation Server 2017 Update 1","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Team Foundation Server 2017 Update 2","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Team Foundation Server 2017 Update 3","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Team Foundation Server 2018","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Team Foundation Server 2018 Update 1","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Team Foundation Server 2018 Update 2","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Team Foundation Server 2018 Update 3","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Team Foundation Server Express 2015 Update 2.1","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Team Foundation Server Express 2015 Update 3","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Team Foundation Server Express 2015 Update 4","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Team Foundation Server Express 2017","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Team Foundation Server Express 2017 Update 1","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Team Foundation Server Express 2017 Update 2","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Team Foundation Server Express 2017 Update 3","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Team Foundation Server Express 2018","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Team Foundation Server Express 2018 Update 1","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Team Foundation Server Express 2018 Update 2","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Team Foundation Server Express 2018 Update 3","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Team Foundation Server Extensions Project Server 2015 Update 2","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Team Foundation Server Office Integration 2015 Update 2","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Team Foundation Server Office Integration 2015 Update 3.1","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Team Foundation Server Office Integration 2017 (version 15.0)","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Team Foundation Server Office Integration 2017 (version 15.9)","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Team Foundation Server Project Server Extensions 2015 Update 3","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Translation and UI Strings Glossaries September 2020","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"UDDI SDK and DDKs","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Unified Communications Managed","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"User Experience Virtualization 1.0 Service Pack 1","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","","","","ü",""
"User Experience Virtualization 2.1","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","","","","ü",""
"User Experience Virtualization 2.1 Service Pack 1","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","","","","ü",""
"Virtual Earth SDK and DDKs","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Virtual PC 2004","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Virtual PC 2004 Service Pack","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Virtual PC 2007","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Virtual PC 2007 Service Pack 1","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Virtual PC for Mac 6.1","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Virtual PC for Mac 7.0","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Virtual Server 2005 Enterprise","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Virtual Server 2005 R2 Enterprise","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Virtual Server 2005 R2 Service Pack","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Virtual Server 2005 R2 Standard","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Virtual Server 2005 Standard","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Visio 2002 Professional","ü","ü","ü","","ü","","","","","","","","","ü","","ü","ü","ü","","","","","ü",""
"Visio 2002 SDK and DDKs","ü","ü","ü","","ü","ü","ü","","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","","ü","ü","ü",""
"Visio 2002 Service Pack","ü","ü","ü","","ü","","","","","","","","","ü","","ü","ü","ü","","","","","ü",""
"Visio 2003 Professional","ü","ü","ü","","ü","","","","","","","","","ü","","ü","ü","ü","","","","","ü",""
"Visio 2003 Service Pack","ü","ü","ü","","ü","","","","","","","","","ü","","ü","ü","ü","","","","","ü",""
"Visio 2003 Standard","ü","ü","ü","","ü","","","","","","","","","ü","","ü","ü","ü","","","","","ü",""
"Visio 2007 Professional","ü","ü","ü","","ü","","","","","","","","","ü","","ü","ü","ü","","ü","","","ü",""
"Visio 2007 Service Pack 1","ü","ü","ü","","ü","","","","","","","","","ü","","ü","ü","ü","","ü","","","ü",""
"Visio 2007 Standard","ü","ü","ü","","ü","","","","","","","","","ü","","ü","ü","ü","","ü","","","ü",""
"Visio 2010 (Multiple Editions)","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"Visio 2010 (Multiple Editions) with Service Pack 1","ü","ü","ü","","ü","","","","","","","","ü","ü","","ü","ü","ü","","ü","","","ü",""
"Visio 2013 Professional","ü","ü","ü","","ü","","","","","","","","","ü","","ü","ü","ü","","ü","","","ü",""
"Visio 2013 Service Pack 1","ü","ü","ü","","ü","","","","","","","","","ü","","ü","ü","ü","","ü","","","ü",""
"Visio Professional 2016","ü","ü","ü","","ü","","","","","","","","","ü","","ü","ü","ü","","ü","","","ü",""
"Visio Professional 2019","ü","ü","ü","","ü","","","","","","","","","ü","","ü","ü","ü","","ü","","","ü",""
"Visio Standard 2013","ü","ü","ü","","ü","","","","","","","","","ü","","ü","ü","ü","","ü","","","ü",""
"Visio Standard 2016","ü","ü","ü","","ü","","","","","","","","","ü","","ü","ü","ü","","ü","","","ü",""
"Visio Standard 2019","ü","ü","ü","","ü","","","","","","","","","ü","","ü","ü","ü","","ü","","","ü",""
"Visio Tools SDK and DDKs","ü","ü","ü","","ü","","","","","ü","ü","ü","ü","ü","","ü","ü","ü","","ü","","","ü",""
"Visual Basic .NET 2003","ü","ü","ü","","ü","ü","ü","ü","","ü","","","","ü","ü","ü","ü","ü","","","","","ü",""
"Visual Basic 2.0","ü","ü","ü","","ü","ü","ü","ü","","ü","","","","ü","ü","ü","ü","ü","","","","","ü",""
"Visual Basic 2.0 Professional","ü","ü","ü","","ü","ü","ü","ü","","ü","","","","ü","ü","ü","ü","ü","","","","","ü",""
"Visual Basic 2.0 Standard","ü","ü","ü","","ü","ü","ü","ü","","ü","","","","ü","ü","ü","ü","ü","","","","","ü",""
"Visual Basic 3.0 Professional","ü","ü","ü","","ü","ü","ü","ü","","ü","","","","ü","ü","ü","ü","ü","","","","","ü",""
"Visual Basic 4.0","ü","ü","ü","","ü","ü","ü","ü","","ü","","","","ü","ü","ü","ü","ü","","","","","ü",""
"Visual Basic 6.0 Code Advisor","ü","ü","ü","","ü","ü","ü","ü","","ü","","","","ü","ü","ü","ü","ü","","ü","","","ü",""
"Visual Basic 6.0 Enterprise","ü","ü","ü","","ü","ü","ü","ü","","ü","","","","ü","ü","ü","ü","ü","","ü","","","ü",""
"Visual Basic for Applications","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","","ü","ü","ü","ü","ü","","ü","ü","ü","ü",""
"Visual C++ 1.52","ü","ü","ü","","ü","ü","ü","ü","","ü","","","","ü","ü","ü","ü","ü","","","","","ü",""
"Visual C++ 2.0","ü","ü","ü","","ü","ü","ü","ü","","ü","","","","ü","ü","ü","ü","ü","","","","","ü",""
"Visual C++ 2010 Redistributable Package","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Visual C++ 2010 Service Pack 1 Redistributable Package","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Visual C++ 2015 Redistributable","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü","ü"
"Visual C++ 2015 Redistributable Update 3","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü","ü"
"Visual C++ 4.2 Enterprise","ü","ü","ü","","ü","ü","ü","ü","","ü","","","","ü","ü","ü","ü","ü","","","","","ü",""
"Visual C++ Browser Toolkit","ü","ü","ü","","ü","ü","ü","ü","","ü","","","","ü","ü","ü","ü","ü","","ü","","","ü",""
"Visual C++ Build Tools 2015 Update 2","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü","ü"
"Visual C++ Build Tools 2015 Update 3","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü","ü"
"Visual C++ Redistributable for Visual Studio 2012","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü","ü"
"Visual C++ Redistributable for Visual Studio 2012 Update 3","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Visual C++ Redistributable for Visual Studio 2012 Update 4","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü","ü"
"Visual C++ Redistributable for Visual Studio 2012 with Update 1","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","ü","ü","ü","ü"
"Visual C++ Redistributable for Visual Studio 2013","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü","ü"
"Visual C++ Redistributable for Visual Studio 2015","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü","ü"
"Visual C++ Redistributable for Visual Studio 2015 Update 1","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü","ü"
"Visual C++ Redistributable for Visual Studio 2017 (version 15.0)","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü","ü"
"Visual C++ Redistributable for Visual Studio 2017 (version 15.9)","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü","ü"
"Visual C++ Redistributable for Visual Studio 2019 (version 16.0)","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü","ü"
"Visual C++ Redistributable for Visual Studio 2019 (version 16.4)","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü","ü"
"Visual C++ Redistributable for Visual Studio 2019 (version 16.7)","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü","ü"
"Visual C++ Redistributable for Visual Studio 2019 (version 16.8)","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","ü","","ü","","","ü","ü"
"Visual C++ Tools","ü","ü","ü","","ü","ü","ü","ü","","ü","","","","ü","ü","ü","ü","ü","","ü","","","ü",""
"Visual FoxPro 7.0","ü","ü","ü","","ü","ü","ü","ü","","ü","","","","ü","ü","ü","ü","ü","","","","","ü",""
"Visual FoxPro 7.0 Service Pack","ü","ü","ü","","ü","ü","ü","ü","","ü","","","","ü","ü","ü","ü","ü","","","","","ü",""
"Visual FoxPro 8.0","ü","ü","ü","","ü","ü","ü","ü","","ü","","","","ü","ü","ü","ü","ü","","","","","ü",""
"Visual FoxPro 9.0 Professional","ü","ü","ü","","ü","ü","ü","ü","","ü","","","","ü","ü","ü","ü","ü","","ü","","","ü",""
"Visual FoxPro 9.0 Service Pack","ü","ü","ü","","ü","ü","ü","ü","","ü","","","","ü","ü","ü","ü","ü","","ü","","","ü",""
"Visual J#.NET","ü","ü","ü","","ü","ü","ü","ü","","ü","","","","ü","ü","ü","ü","ü","","ü","","","ü",""
"Visual Modeler","ü","ü","ü","","ü","","","","","","","","","ü","","ü","ü","ü","","","","","ü",""
"Visual SourceSafe 2005","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","","ü","ü","ü","ü","ü","","","","","ü",""
"Visual Studio 2005","ü","ü","ü","","ü","ü","ü","ü","","ü","","","","ü","ü","ü","","ü","","","","","ü",""
"Visual Studio 2005 Database Professionals","ü","ü","ü","","ü","","","","","","","","","ü","","ü","","ü","","","","","ü",""
"Visual Studio 2005 Express Editions","ü","ü","ü","","ü","ü","ü","ü","","ü","","","","ü","ü","ü","","ü","","","","","ü",""
"Visual Studio 2005 MSDN Library","ü","ü","ü","","ü","ü","ü","ü","","ü","ü","ü","","ü","ü","ü","","ü","","","ü","ü","ü",""
"Visual Studio 2005 Office System (VSTO)","ü","ü","ü","","ü","ü","ü","ü","","ü","","","","ü","ü","ü","","ü","","","","","ü",""
"Visual Studio 2005 Professional","ü","ü","ü","","ü","ü","ü","ü","","ü","","","","ü","ü","ü","","ü","","","","","ü",""
"Visual Studio 2005 SDK and DDKs","ü","ü","ü","","ü","ü","ü","ü","","ü","","","ü","ü","ü","ü","","ü","","","","","ü",""
"Visual Studio 2005 Service Pack","ü","ü","ü","","ü","ü","ü","ü","","ü","","","","ü","ü","ü","","ü","","","","","ü",""
"Visual Studio 2005 Software Architects","ü","ü","ü","","ü","","","","","","","","","ü","","ü","","ü","","","","","ü",""
"Visual Studio 2005 Software Developers","ü","ü","ü","","ü","","","","","","","","","ü","","ü","","ü","","","","","ü",""
"Visual Studio 2005 Software Testers","ü","ü","ü","","ü","","","","","","","","","ü","","ü","","ü","","","","","ü",""
"Visual Studio 2005 Standard","ü","ü","ü","","ü","ü","ü","ü","","ü","","","","ü","ü","ü","","ü","","","","","ü",""
"Visual Studio 2005 Team Foundation Server","ü","ü","ü","","ü","ü","ü","ü","","","","","ü","ü","","ü","","ü","","","","","ü",""
"Visual Studio 2005 Team Suite","ü","ü","ü","","ü","","","","","","","","","ü","","ü","","ü","","","","","ü",""
"Visual Studio 2005 Tools for Itanium-based Systems","ü","ü","ü","","ü","","","","","","","","","ü","","ü","","ü","","","","","ü",""
"Visual Studio 2005 Trial","ü","ü","ü","","ü","","","","","","","","","ü","","ü","","ü","","","","","ü",""
"Visual Studio 2005 Visio for Enterprise Architects","ü","ü","ü","","ü","ü","ü","ü","","ü","","","","ü","ü","ü","","ü","","","","","ü",""
